index,image,annotator,description
1369,cuhk03/image=06_set=1_id=0010.png,viya,"An Asian man with medium build, wearing a red colour t-shirt with white colour letters on it. He is wearing a pair of grey colour pants. He is carrying a backpack and is wearing a pair of black and red shoes. He is smiling as he walks."
1370,cuhk03/image=06_set=1_id=0011.png,viya,A tall guy with a mobile phone in his left hand. He has short and dair hair. He is wearing a dark colour polo with a pair of dark jeans. He is wearing a watch in his left wrist. He has a backpack on his back.
1371,cuhk03/image=06_set=1_id=0012.png,viya,"A tall Asian in his twenties, with short dark hair, wearing a grey or white jacket with black buttons on it. He is wearing a pair of black colour pants. He is carrying a shoulder bag on his left shoulder and his holding a coffee up in his left hand."
1372,cuhk03/image=06_set=1_id=0013.png,viya,"An old man, Asian, probably in his early sixties. He has short grey hair and is wearing a white or light blue shirt with a pair of black colour pants. He is wearing eye glasses."
1373,cuhk03/image=06_set=1_id=0014.png,viya,"A picture of a tall girl with a pony tail, she has dark colour hair. She is wearing a white shirt with a pair of black pants. She is holding something in her hands."
1374,cuhk03/image=06_set=1_id=0015.png,viya,"An Asian man, fit and tall, walking briskly. He is wearing spectacles and a white t-shirt with a pair of grey pants."
1375,cuhk03/image=06_set=1_id=0016.png,viya,A man wearing a polo neck t-shirt in white and black colour with horizontal stripes on it. He is wearing eye glasses and has short dark hair. He is wearing a pair of dark colour pants.
1376,cuhk03/image=06_set=1_id=0017.png,viya,"A tall, lean man with grey hair, wearing a pink colour shirt with full sleeves and a pair of black colour pants. He is wearing black colour shoes. He has something in his left hand and he is wearing a pair of eye glasses."
1377,cuhk03/image=06_set=1_id=0018.png,viya,A man holding a black colour backpack. He is tall and he is wearing a white t-shirt with a pair of grey pants. He is wearing grey or white colour shoes. He sports a watch on his left wrist and his carrying a carry bag clinging to his bag.
1378,cuhk03/image=06_set=1_id=0019.png,viya,"A middle aged man in his forties, with very short dark hair. He is wearing white shirt with a pair of black pants. He wears a pair of black shoes. And he is wearing spectacles."
1379,cuhk03/image=06_set=1_id=0020.png,viya,"A man with a yellow tee shirt, with black colour letters on it. He is tall and he has black hair. He is wearing a pair of grey colour pants. He carries a cross-body bag, black in colour. He is wearing black colour shoes."
1380,cuhk03/image=06_set=1_id=0021.png,viya,"A guy who is tall and slim, wearing a pair of eye glasses and a pink polo t-shirt with a pair of dark colour pants. He is wearing a pair of grey colour shoes."
1381,cuhk03/image=06_set=1_id=0022.png,viya,"A skinny and tall man, wearing a black and white checked shirt with a pair of black colour pants. He is wearing a pair of eye glasses and has dark short hair."
1382,cuhk03/image=06_set=1_id=0023.png,viya,A thin man wearing white colour shirt with a pair of black colour pants. He is tall and he has black coloured hair and his hair is short. He is probably an Asian.
1383,cuhk03/image=06_set=1_id=0024.png,viya,A boy in his early twenties carrying a big white bag on his left shoulder. He is wearing a grey and white horizontally striped t-shirt with a pair of grey colour shorts. He is wearing a pair of white shoes.
1384,cuhk03/image=06_set=1_id=0025.png,viya,"A very skinny man, looking very thin and tall, probably an Asian in his middle twenties. He is wearing a grey or blue polo t-shirt with a pair of black pants. He is also wearing a pair of black shoes."
1385,cuhk03/image=06_set=1_id=0026.png,viya,"A girl wearing her blue colour shrug on her white colour top with a pair of beige colour pants. She has long dark hair with a pony tail. She is holding a bag on her right shoulder, probably a leather bag."
1386,cuhk03/image=06_set=1_id=0027.png,viya,"A man carrying a black colour backpack on his right side shoulder. He is tall and fit, he wears a black or brown colour t-shirt with a pair of black color pants and black shoes."
1387,cuhk03/image=06_set=1_id=0028.png,viya,"An Asian girl, really skinny and lean, but tall, wearing a blue colour t-shirt with a pair of black colour pants and white colour waist belt. She has long dark hair with a ponytail. She is holding her clutch in her right hand."
1388,cuhk03/image=06_set=1_id=0029.png,viya,A boy carrying a yellow backpack on his back. He is tall and he looks like he is in his early twenties. He has short black hair. He is wearing a grey t-shirt with a pair of grey pants. He is holding a set of files in his right hand.
1389,cuhk03/image=06_set=1_id=0030.png,viya,"A man wearing a white colour framed spectacles, tall and lean, looks like an Asian. He has short dark hair. He is wearing a white zipped jacket with a pair of green or grey pants. He is wearing a pair of white shoes."
1390,cuhk03/image=06_set=1_id=0031.png,viya,"A man with short dark hair, wearing a blue or grey coloured t-shirt with a pair of black colour pants. He is carrying a black colour backpack on his back. He seems to be wearing white colour shoes."
1391,cuhk03/image=06_set=1_id=0032.png,viya,"A man with dark short hair, carrying a large brown colour backpack, wearing a brown colour polo t-shirt with a pair of black colour pants. He is wearing pair of brown colour shoes."
1392,cuhk03/image=06_set=1_id=0033.png,viya,A lean guy wearing a white colour full hand t-shirt with red stripes on it and a pair of grey colour shorts. He has short dark hair and he is wearing a pair of spectacles. He is carrying a bag on his left shoulder.
1393,cuhk03/image=06_set=1_id=0034.png,viya,"A lady, probably an Asian in her middle twenties, wearing a white t-shirt with a pair of grey capri pants. She is carrying a white colour big sling bag on her right shoulder and is wearing beige colour sandals."
1394,cuhk03/image=06_set=1_id=0035.png,viya,"A man with spectacles, tall and lean with black colour hair, wearing a white t-shirt with a pair of black pants. He is wearing a sling bag on his right shoulder and has a short hair."
1395,cuhk03/image=06_set=1_id=0036.png,viya,"A tall and skinny girl with short brown colour hair, wearing a black tshirt with a grey or white long sleeve. She is wearing a pair of black pants and She is carrying a back pack on her back. She is wearing black shoes."
1396,cuhk03/image=06_set=1_id=0037.png,viya,"A tall old man, probably in his late sixties, with full grey hair, wearing a grey polo t-shirt with a pair of black or grey pants. He is wearing grey or black sandals with white socks inside. He is holding a polythene bag in his right hand."
1397,cuhk03/image=06_set=1_id=0038.png,viya,A man in his early twenties standing wearing a black or grey hoodlie sweatshirt with a pair of black shorts and a pair of red loafers. He is carrying a black colour backpack with white colour stripe on it. He has short dark hair.
1398,cuhk03/image=06_set=1_id=0039.png,viya,"Tall woman in her late twenties, holding an iPad or a tablet in her hands with a white headphone connecting the tablet to her ears. She is wearing a black shirt with a pair of black pants and black shoes. She has long black hair with a ponytail."
1399,cuhk03/image=06_set=1_id=0040.png,viya,A woman in her early thirties wearing a grey skirt with a white t-shirt. She has long dark her and she wears a ponytail. She is wearing a pair of white shoes and she is holding a black hand bag on her left shoulder. She is wearing a bracelet or watch on her left wrist.
1400,cuhk03/image=06_set=1_id=0041.png,viya,"A girl with long black hair and wearing spectacles, smiling. She is wearing a big red or brown winter jacket with hoodie, a white t-shirt with a pair of grey jeans. She wears pink colour flat slippers."
1401,cuhk03/image=06_set=1_id=0042.png,viya,"A tall girl in her early twenties, with a long dark hair, wearing a white top with a pair of black pants. She is wearing a pair of white shoes and a pair of eye-glasses. She is wearing a red colour watch on her left wrist. She is carrying a red colour backpack on her back."
1402,cuhk03/image=06_set=1_id=0043.png,viya,The man in the picture looks like he is tall with dark hair. His hair is short. He is wearing a black t-shirt with a pair of light colour pants. He is wearing a pair of ligh colour shoes. He is carrying a backpack on his right shoulder. He appears to be wearing eye glasses.
1403,cuhk03/image=06_set=1_id=0044.png,viya,"A middle aged man, probably in his late forties, with short grey hair, wearing a black polo t-shirt with white stripes on the sleeves. He is wearing a pair of grey pants. He is wearing spectacles and he is holding a set of files in his right hand. He is carrying a waist pack."
